OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,LOGRECNO,geoname,Workers_16_and_older,Drove_alone,Carpool,Public_Transportation,Walked,Other_Means,Non_SOV_Commuters,Pct_Non_SOV_Commuters,SHAPESTArea,SHAPESTLength
2505,37,119,004000,2,371190040002,Block Group 2,0016362,"Block Group 2, Census Tract 40, Mecklenburg County, North Carolina",299,189,70,31,0,44,145,0.48494983,10917135.3747559,16604.7181213803
2506,37,119,005513,3,371190055133,Block Group 3,0016433,"Block Group 3, Census Tract 55.13, Mecklenburg County, North Carolina",542,475,120,7,0,0,127,0.23431734,10750020.4960327,14437.9375729633
2507,37,119,005619,1,371190056191,Block Group 1,0016484,"Block Group 1, Census Tract 56.19, Mecklenburg County, North Carolina",1238,1112,252,0,0,0,252,0.20355412,31148984.3805542,34926.4362251786
2508,37,119,003300,1,371190033001,Block Group 1,0016328,"Block Group 1, Census Tract 33, Mecklenburg County, North Carolina",947,836,28,16,55,26,125,0.13199578,9958977.52404785,12824.9091466429
2509,37,119,000900,2,371190009002,Block Group 2,0016148,"Block Group 2, Census Tract 9, Mecklenburg County, North Carolina",656,520,112,67,0,13,192,0.29268293,6085113.39611816,17004.5995513009
2510,37,119,006302,3,371190063023,Block Group 3,0016665,"Block Group 3, Census Tract 63.02, Mecklenburg County, North Carolina",1333,1182,260,21,0,0,281,0.2108027,164611611.668152,62869.3547803799
2511,37,119,005514,1,371190055141,Block Group 1,0016434,"Block Group 1, Census Tract 55.14, Mecklenburg County, North Carolina",1361,1205,242,35,0,0,277,0.20352682,14169048.8725586,16908.0912857825
2512,37,119,005831,1,371190058311,Block Group 1,0016544,"Block Group 1, Census Tract 58.31, Mecklenburg County, North Carolina",1440,1213,376,17,22,0,415,0.28819444,16781027.3415527,17901.9117963187
2513,37,119,004302,2,371190043022,Block Group 2,0016374,"Block Group 2, Census Tract 43.02, Mecklenburg County, North Carolina",1289,952,224,134,13,78,449,0.34833204,17850241.1490479,24481.4186401797
2514,37,119,005710,2,371190057102,Block Group 2,0016499,"Block Group 2, Census Tract 57.10, Mecklenburg County, North Carolina",992,844,296,0,0,0,296,0.2983871,10710679.4713135,15828.2996715821
2515,37,119,003802,3,371190038023,Block Group 3,0016345,"Block Group 3, Census Tract 38.02, Mecklenburg County, North Carolina",35,20,2,14,0,0,16,0.45714286,36687844.2548218,36151.732665398
2516,37,119,005841,2,371190058412,Block Group 2,0016566,"Block Group 2, Census Tract 58.41, Mecklenburg County, North Carolina",472,468,0,0,0,4,4,0.00847458,3574727.45446777,11485.6262987311
2517,37,119,002300,1,371190023001,Block Group 1,0016249,"Block Group 1, Census Tract 23, Mecklenburg County, North Carolina",216,170,34,13,12,4,63,0.29166667,3682431.02282715,8363.62341281103
2518,37,119,005714,1,371190057141,Block Group 1,0016507,"Block Group 1, Census Tract 57.14, Mecklenburg County, North Carolina",1187,1079,146,35,0,0,181,0.15248526,127629761.154358,51487.5618958999
2519,37,119,001507,2,371190015072,Block Group 2,0016167,"Block Group 2, Census Tract 15.07, Mecklenburg County, North Carolina",715,589,224,0,4,10,238,0.33286713,8580266.20788574,13554.8488277844
2520,37,119,001915,3,371190019153,Block Group 3,0016211,"Block Group 3, Census Tract 19.15, Mecklenburg County, North Carolina",681,472,332,43,0,0,375,0.55066079,3928426.90447998,8496.96244300368
2521,37,119,006010,4,371190060104,Block Group 4,0016625,"Block Group 4, Census Tract 60.10, Mecklenburg County, North Carolina",559,498,84,19,0,0,103,0.1842576,29046398.9492188,27653.6948297436
2522,37,119,003400,2,371190034002,Block Group 2,0016332,"Block Group 2, Census Tract 34, Mecklenburg County, North Carolina",682,632,80,0,0,10,90,0.13196481,4695358.27441406,9110.72072390592
2523,37,119,003103,3,371190031033,Block Group 3,0016312,"Block Group 3, Census Tract 31.03, Mecklenburg County, North Carolina",184,138,92,0,0,0,92,0.5,8215990.050354,12336.2509104137
2524,37,119,006204,4,371190062044,Block Group 4,0016646,"Block Group 4, Census Tract 62.04, Mecklenburg County, North Carolina",584,535,70,0,0,14,84,0.14383562,16947969.828125,18347.7641950394
2525,37,119,005305,3,371190053053,Block Group 3,0016404,"Block Group 3, Census Tract 53.05, Mecklenburg County, North Carolina",808,612,198,97,0,0,295,0.36509901,9808952.62139893,14837.2095885058
2526,37,119,005918,1,371190059181,Block Group 1,0016610,"Block Group 1, Census Tract 59.18, Mecklenburg County, North Carolina",1924,1539,742,7,0,7,756,0.39293139,55381582.1436157,34426.1079244521
2527,37,119,001509,2,371190015092,Block Group 2,0016173,"Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina",973,720,408,49,0,0,457,0.4696814,31592959.4147949,40530.5952344579
2528,37,119,001922,1,371190019221,Block Group 1,0016227,"Block Group 1, Census Tract 19.22, Mecklenburg County, North Carolina",788,725,104,11,0,0,115,0.14593909,16028413.7879639,23548.4195102411
2529,37,119,001607,1,371190016071,Block Group 1,0016181,"Block Group 1, Census Tract 16.07, Mecklenburg County, North Carolina",1232,774,740,27,42,19,828,0.67207792,19644840.5088501,18972.9462590784
2530,37,119,005301,1,371190053011,Block Group 1,0016400,"Block Group 1, Census Tract 53.01, Mecklenburg County, North Carolina",1515,1078,460,194,5,8,667,0.44026403,39730439.0844116,27948.1315027938
2531,37,119,005836,2,371190058362,Block Group 2,0016555,"Block Group 2, Census Tract 58.36, Mecklenburg County, North Carolina",723,534,250,23,0,41,314,0.43430152,12020059.4695435,17518.8360433939
2532,37,119,001702,2,371190017022,Block Group 2,0016189,"Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina",269,240,22,18,0,0,40,0.14869888,4553616.2387085,8622.8329711978
2533,37,119,006204,2,371190062042,Block Group 2,0016644,"Block Group 2, Census Tract 62.04, Mecklenburg County, North Carolina",571,564,0,7,0,0,7,0.01225919,130337253.919617,53560.8631520154
2534,37,119,001702,1,371190017021,Block Group 1,0016188,"Block Group 1, Census Tract 17.02, Mecklenburg County, North Carolina",754,397,512,75,26,0,613,0.81299735,18971042.6682739,19063.6997746171
2535,37,119,006403,2,371190064032,Block Group 2,0016672,"Block Group 2, Census Tract 64.03, Mecklenburg County, North Carolina",598,165,68,0,390,9,467,0.78093645,39691928.6446533,32795.1655198953
2536,37,119,002800,3,371190028003,Block Group 3,0016265,"Block Group 3, Census Tract 28, Mecklenburg County, North Carolina",606,591,0,0,15,0,15,0.02475248,10613331.3994751,14199.6594152402
2537,37,119,003018,1,371190030181,Block Group 1,0016306,"Block Group 1, Census Tract 30.18, Mecklenburg County, North Carolina",1327,1127,230,60,11,14,315,0.23737754,19976956.6796875,19467.0088429146
2538,37,119,002903,3,371190029033,Block Group 3,0016268,"Block Group 3, Census Tract 29.03, Mecklenburg County, North Carolina",978,805,162,8,43,41,254,0.2597137,7555968.09552002,15527.0234928373
2539,37,119,006215,1,371190062151,Block Group 1,0016661,"Block Group 1, Census Tract 62.15, Mecklenburg County, North Carolina",1185,916,328,61,0,44,433,0.36540084,138189698.289246,51262.3733605425
2540,37,119,005829,2,371190058292,Block Group 2,0016541,"Block Group 2, Census Tract 58.29, Mecklenburg County, North Carolina",575,433,190,0,20,27,237,0.41217391,11007101.9871216,13881.8355375394
2541,37,119,005841,3,371190058413,Block Group 3,0016567,"Block Group 3, Census Tract 58.41, Mecklenburg County, North Carolina",1709,1369,504,77,0,11,592,0.3464014,20652259.4554443,18925.8493370874
2542,37,119,004600,2,371190046002,Block Group 2,0016387,"Block Group 2, Census Tract 46, Mecklenburg County, North Carolina",550,379,78,65,67,0,210,0.38181818,12000521.5599365,14865.7571119625
2543,37,119,005100,1,371190051001,Block Group 1,0016395,"Block Group 1, Census Tract 51, Mecklenburg County, North Carolina",509,362,150,72,0,0,222,0.43614931,48312729.3822021,31489.9702569692
2544,37,119,003400,1,371190034001,Block Group 1,0016331,"Block Group 1, Census Tract 34, Mecklenburg County, North Carolina",882,818,0,0,0,64,64,0.07256236,12603288.1760864,14964.8000300519
2545,37,119,006211,1,371190062111,Block Group 1,0016653,"Block Group 1, Census Tract 62.11, Mecklenburg County, North Carolina",1528,1374,110,88,0,11,209,0.1367801,36885977.8849487,26149.7957154914
2546,37,119,005907,1,371190059071,Block Group 1,0016589,"Block Group 1, Census Tract 59.07, Mecklenburg County, North Carolina",2040,1654,492,0,69,71,632,0.30980392,43082347.5231323,32032.4252876523
2547,37,119,003300,3,371190033003,Block Group 3,0016330,"Block Group 3, Census Tract 33, Mecklenburg County, North Carolina",503,404,0,45,0,54,99,0.19681909,5705462.45855713,11894.7420427683
2548,37,119,003902,3,371190039023,Block Group 3,0016357,"Block Group 3, Census Tract 39.02, Mecklenburg County, North Carolina",188,170,0,18,0,0,18,0.09574468,16277087.3982544,21286.8182961361
2549,37,119,002002,1,371190020021,Block Group 1,0016231,"Block Group 1, Census Tract 20.02, Mecklenburg County, North Carolina",946,892,108,0,0,0,108,0.1141649,21406571.382019,21282.4458608733
2550,37,119,005307,2,371190053072,Block Group 2,0016408,"Block Group 2, Census Tract 53.07, Mecklenburg County, North Carolina",512,361,198,52,0,0,250,0.48828125,5912093.85803223,13351.1659645594
2551,37,119,005604,1,371190056041,Block Group 1,0016462,"Block Group 1, Census Tract 56.04, Mecklenburg County, North Carolina",1032,984,38,11,18,0,67,0.06492248,49111219.4191895,41628.1851005646
2552,37,119,006103,2,371190061032,Block Group 2,0016627,"Block Group 2, Census Tract 61.03, Mecklenburg County, North Carolina",789,674,230,0,0,0,230,0.29150824,67331994.6187744,44228.9774824744
2553,37,119,005811,1,371190058111,Block Group 1,0016516,"Block Group 1, Census Tract 58.11, Mecklenburg County, North Carolina",1568,1402,248,0,9,33,290,0.18494898,25889989.2583618,22394.4212350873
2554,37,119,005523,2,371190055232,Block Group 2,0016454,"Block Group 2, Census Tract 55.23, Mecklenburg County, North Carolina",1516,1123,234,13,248,15,510,0.33641161,16349286.5479126,17803.670699348
2555,37,119,001300,2,371190013002,Block Group 2,0016158,"Block Group 2, Census Tract 13, Mecklenburg County, North Carolina",388,325,70,22,6,0,98,0.25257732,4981103.49493408,9149.82723433573
2556,37,119,003017,2,371190030172,Block Group 2,0016305,"Block Group 2, Census Tract 30.17, Mecklenburg County, North Carolina",1099,1060,48,0,5,10,63,0.05732484,28064673.0050049,23603.6324834115
2557,37,119,001510,1,371190015101,Block Group 1,0016174,"Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina",1173,936,330,72,0,0,402,0.342711,14006437.8209229,16999.4858913223
2558,37,119,005308,1,371190053081,Block Group 1,0016409,"Block Group 1, Census Tract 53.08, Mecklenburg County, North Carolina",780,408,428,137,21,0,586,0.75128205,5507230.4006958,14197.0886069073
2559,37,119,006304,2,371190063042,Block Group 2,0016669,"Block Group 2, Census Tract 63.04, Mecklenburg County, North Carolina",1925,1868,26,44,0,0,70,0.03636364,51620103.7279663,31012.4324561304
2560,37,119,005200,2,371190052002,Block Group 2,0016398,"Block Group 2, Census Tract 52, Mecklenburg County, North Carolina",212,117,104,31,0,12,147,0.69339623,5578557.56164551,9799.60819101324
2561,37,119,003102,1,371190031021,Block Group 1,0016307,"Block Group 1, Census Tract 31.02, Mecklenburg County, North Carolina",977,885,50,30,0,37,117,0.11975435,26494619.1091919,24770.6300053457
2562,37,119,006406,2,371190064062,Block Group 2,0016679,"Block Group 2, Census Tract 64.06, Mecklenburg County, North Carolina",611,555,112,0,0,0,112,0.18330606,12048695.5078125,17100.7685453698
2563,37,119,005841,1,371190058411,Block Group 1,0016565,"Block Group 1, Census Tract 58.41, Mecklenburg County, North Carolina",1205,1041,0,135,0,29,164,0.13609959,25179613.020813,20766.2504270642
2564,37,119,002200,3,371190022003,Block Group 3,0016247,"Block Group 3, Census Tract 22, Mecklenburg County, North Carolina",413,381,64,0,0,0,64,0.15496368,8449896.05877686,12140.5700559991
2565,37,119,003011,4,371190030114,Block Group 4,0016292,"Block Group 4, Census Tract 30.11, Mecklenburg County, North Carolina",572,497,150,0,0,0,150,0.26223776,9768893.01855469,17034.2637711784
2566,37,119,004304,2,371190043042,Block Group 2,0016378,"Block Group 2, Census Tract 43.04, Mecklenburg County, North Carolina",479,379,78,39,22,0,139,0.29018789,16617620.4569702,18636.6528896776
2567,37,119,006108,2,371190061082,Block Group 2,0016638,"Block Group 2, Census Tract 61.08, Mecklenburg County, North Carolina",930,793,202,36,0,0,238,0.25591398,42777177.7832031,38032.4192316114
2568,37,119,005000,2,371190050002,Block Group 2,0016394,"Block Group 2, Census Tract 50, Mecklenburg County, North Carolina",466,396,34,53,0,0,87,0.18669528,6120239.51403809,12074.7468775809
2569,37,119,004800,3,371190048003,Block Group 3,0016391,"Block Group 3, Census Tract 48, Mecklenburg County, North Carolina",423,347,0,76,0,0,76,0.17966903,16954671.2280884,20407.5428301744
2570,37,119,005839,1,371190058391,Block Group 1,0016563,"Block Group 1, Census Tract 58.39, Mecklenburg County, North Carolina",1405,1245,126,86,0,11,223,0.15871886,28923884.869751,29924.77667145
2571,37,119,005826,1,371190058261,Block Group 1,0016534,"Block Group 1, Census Tract 58.26, Mecklenburg County, North Carolina",336,244,156,0,0,14,170,0.50595238,20144837.769104,18271.2640153265
2572,37,119,003700,1,371190037001,Block Group 1,0016341,"Block Group 1, Census Tract 37, Mecklenburg County, North Carolina",1123,840,30,192,68,8,298,0.26536064,6659656.63726807,10972.5600432188
2573,37,119,004000,1,371190040001,Block Group 1,0016361,"Block Group 1, Census Tract 40, Mecklenburg County, North Carolina",461,307,218,22,0,23,263,0.57049892,19909538.8936157,20649.5543939061
2574,37,119,001609,1,371190016091,Block Group 1,0016184,"Block Group 1, Census Tract 16.09, Mecklenburg County, North Carolina",404,347,82,0,8,8,98,0.24257426,8008858.59277344,12012.4125775606
2575,37,119,001609,2,371190016092,Block Group 2,0016185,"Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina",1147,846,476,23,14,26,539,0.46992153,14470859.6134033,18153.9915107139
2576,37,119,005610,2,371190056102,Block Group 2,0016470,"Block Group 2, Census Tract 56.10, Mecklenburg County, North Carolina",960,823,258,8,0,0,266,0.27708333,12477697.520874,15904.7923444499
2577,37,119,005305,2,371190053052,Block Group 2,0016403,"Block Group 2, Census Tract 53.05, Mecklenburg County, North Carolina",615,563,82,11,0,0,93,0.15121951,7936387.74511719,13506.5172797431
2578,37,119,005912,1,371190059121,Block Group 1,0016597,"Block Group 1, Census Tract 59.12, Mecklenburg County, North Carolina",996,723,478,10,0,24,512,0.51405622,140113471.943665,53145.0555852717
2579,37,119,003008,3,371190030083,Block Group 3,0016288,"Block Group 3, Census Tract 30.08, Mecklenburg County, North Carolina",1009,917,104,17,0,23,144,0.14271556,24183302.7029419,21947.9851769493
2580,37,119,005848,1,371190058481,Block Group 1,0016582,"Block Group 1, Census Tract 58.48, Mecklenburg County, North Carolina",1219,1107,88,0,19,49,156,0.12797375,28159153.281311,27016.5471724395
2581,37,119,001918,3,371190019183,Block Group 3,0016219,"Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina",837,642,124,78,45,10,257,0.30704898,6150733.16473389,9816.55750799144
2582,37,119,003105,2,371190031052,Block Group 2,0016314,"Block Group 2, Census Tract 31.05, Mecklenburg County, North Carolina",1120,917,154,41,40,45,280,0.25,20404467.8572388,20242.730831581
2583,37,119,001605,1,371190016051,Block Group 1,0016178,"Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina",1099,629,580,152,19,9,760,0.69153776,10880149.3461304,13544.3728291445
2584,37,119,005710,1,371190057101,Block Group 1,0016498,"Block Group 1, Census Tract 57.10, Mecklenburg County, North Carolina",1156,1066,164,8,0,0,172,0.14878893,20340152.1046143,19823.0454382157
2585,37,119,003807,1,371190038071,Block Group 1,0016351,"Block Group 1, Census Tract 38.07, Mecklenburg County, North Carolina",469,297,196,45,0,29,270,0.57569296,23265692.416748,26257.4421027038
2586,37,119,006213,2,371190062132,Block Group 2,0016658,"Block Group 2, Census Tract 62.13, Mecklenburg County, North Carolina",1364,1227,274,0,0,0,274,0.20087977,53121155.34552,36380.550818358
2587,37,119,002400,2,371190024002,Block Group 2,0016252,"Block Group 2, Census Tract 24, Mecklenburg County, North Carolina",601,570,28,10,0,7,45,0.07487521,4459292.18304443,8904.39727314291
2588,37,119,005308,2,371190053082,Block Group 2,0016410,"Block Group 2, Census Tract 53.08, Mecklenburg County, North Carolina",325,243,164,0,0,0,164,0.50461538,2898428.31958008,8243.56231046896
2589,37,119,001000,1,371190010001,Block Group 1,0016149,"Block Group 1, Census Tract 10, Mecklenburg County, North Carolina",570,443,54,43,29,28,154,0.27017544,5982933.80462646,10024.642911127
2590,37,119,005611,1,371190056111,Block Group 1,0016471,"Block Group 1, Census Tract 56.11, Mecklenburg County, North Carolina",1404,1272,212,0,3,23,238,0.16951567,54337579.8383179,35341.396993086
2591,37,119,001507,3,371190015073,Block Group 3,0016168,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",456,338,146,45,0,0,191,0.41885965,9069580.16503906,13510.8471043445
2592,37,119,006104,3,371190061043,Block Group 3,0016630,"Block Group 3, Census Tract 61.04, Mecklenburg County, North Carolina",2075,1960,230,0,0,0,230,0.11084337,58364246.2601929,33820.0812736732
2593,37,119,001917,2,371190019172,Block Group 2,0016216,"Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina",963,664,588,1,0,4,593,0.61578401,19098507.9185791,21284.2541961247
2594,37,119,005845,1,371190058451,Block Group 1,0016575,"Block Group 1, Census Tract 58.45, Mecklenburg County, North Carolina",534,493,82,0,0,0,82,0.15355805,10716376.6536865,19145.7055059459
2595,37,119,001608,2,371190016082,Block Group 2,0016183,"Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina",616,457,298,0,0,10,308,0.5,9942880.36816406,15345.7411849402
2596,37,119,005837,4,371190058374,Block Group 4,0016559,"Block Group 4, Census Tract 58.37, Mecklenburg County, North Carolina",1010,1002,16,0,0,0,16,0.01584158,17872325.7153931,18765.6543583243
2597,37,119,001200,2,371190012002,Block Group 2,0016155,"Block Group 2, Census Tract 12, Mecklenburg County, North Carolina",674,458,410,11,0,0,421,0.62462908,8528629.43054199,13231.2840887471
2598,37,119,001911,1,371190019111,Block Group 1,0016200,"Block Group 1, Census Tract 19.11, Mecklenburg County, North Carolina",742,518,284,11,0,71,366,0.49326146,10350567.0276489,15298.3685754968
2599,37,119,005830,2,371190058302,Block Group 2,0016543,"Block Group 2, Census Tract 58.30, Mecklenburg County, North Carolina",1400,1270,154,7,0,46,207,0.14785714,23632344.8635254,27513.9014332396
2600,37,119,005817,2,371190058172,Block Group 2,0016526,"Block Group 2, Census Tract 58.17, Mecklenburg County, North Carolina",1292,1237,110,0,0,0,110,0.08513932,29435640.7749634,23981.4665625424
2601,37,119,006403,3,371190064033,Block Group 3,0016673,"Block Group 3, Census Tract 64.03, Mecklenburg County, North Carolina",635,524,76,0,52,21,149,0.23464567,41387228.4954834,31317.7985715997
2602,37,119,980100,1,371199801001,Block Group 1,0016683,"Block Group 1, Census Tract 9801, Mecklenburg County, North Carolina",0,0,0,0,0,0,0,,165895778.294434,53456.2591590131
2603,37,119,005709,2,371190057092,Block Group 2,0016497,"Block Group 2, Census Tract 57.09, Mecklenburg County, North Carolina",1013,945,134,1,0,0,135,0.13326752,21959447.2184448,22937.7714299319
2604,37,119,003008,1,371190030081,Block Group 1,0016286,"Block Group 1, Census Tract 30.08, Mecklenburg County, North Carolina",608,472,208,0,0,32,240,0.39473684,22082209.8221436,26006.7610941853
2605,37,119,005712,2,371190057122,Block Group 2,0016504,"Block Group 2, Census Tract 57.12, Mecklenburg County, North Carolina",602,520,90,37,0,0,127,0.21096346,43045848.5790405,37500.2534238955
2606,37,119,003013,2,371190030132,Block Group 2,0016297,"Block Group 2, Census Tract 30.13, Mecklenburg County, North Carolina",1285,1210,116,0,0,17,133,0.10350195,30019780.4841309,30047.5053738981
2607,37,119,005909,2,371190059092,Block Group 2,0016593,"Block Group 2, Census Tract 59.09, Mecklenburg County, North Carolina",2103,1820,444,0,44,17,505,0.24013314,33351811.4500732,23851.0274052403
2608,37,119,003108,1,371190031081,Block Group 1,0016317,"Block Group 1, Census Tract 31.08, Mecklenburg County, North Carolina",793,583,286,67,0,0,353,0.44514502,4445421.54040527,12835.5276281815
2609,37,119,002904,2,371190029042,Block Group 2,0016270,"Block Group 2, Census Tract 29.04, Mecklenburg County, North Carolina",656,512,104,92,0,0,196,0.29878049,12950110.1721802,15649.2620858047
2610,37,119,005511,1,371190055111,Block Group 1,0016425,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",369,303,132,0,0,0,132,0.35772358,8229685.00708008,14219.9985402459
2611,37,119,005524,1,371190055241,Block Group 1,0016456,"Block Group 1, Census Tract 55.24, Mecklenburg County, North Carolina",520,309,390,16,0,0,406,0.78076923,17431308.9682617,16147.1801963944
2612,37,119,005621,2,371190056212,Block Group 2,0016490,"Block Group 2, Census Tract 56.21, Mecklenburg County, North Carolina",364,313,40,11,0,20,71,0.19505495,36391421.3606567,26743.042138402
2613,37,119,001923,2,371190019232,Block Group 2,0016230,"Block Group 2, Census Tract 19.23, Mecklenburg County, North Carolina",808,639,234,52,0,0,286,0.3539604,8883252.72003174,20479.0456260778
2614,37,119,006008,2,371190060082,Block Group 2,0016619,"Block Group 2, Census Tract 60.08, Mecklenburg County, North Carolina",1145,1088,78,9,0,9,96,0.08384279,24098662.6040039,22789.7329124317
2615,37,119,003017,1,371190030171,Block Group 1,0016304,"Block Group 1, Census Tract 30.17, Mecklenburg County, North Carolina",597,438,298,0,0,10,308,0.5159129,8807877.27667236,15251.7677023618
2616,37,119,005711,1,371190057111,Block Group 1,0016500,"Block Group 1, Census Tract 57.11, Mecklenburg County, North Carolina",231,161,140,0,0,0,140,0.60606061,20911741.7950439,19691.9704580411
2617,37,119,005837,2,371190058372,Block Group 2,0016557,"Block Group 2, Census Tract 58.37, Mecklenburg County, North Carolina",1009,763,254,100,0,19,373,0.36967294,15888002.6216431,18597.6202429028
2618,37,119,005518,1,371190055181,Block Group 1,0016441,"Block Group 1, Census Tract 55.18, Mecklenburg County, North Carolina",1949,1723,256,44,54,0,354,0.18163161,32034415.3278809,26842.5335107098
2619,37,119,001912,1,371190019121,Block Group 1,0016203,"Block Group 1, Census Tract 19.12, Mecklenburg County, North Carolina",1456,939,804,101,0,14,919,0.63118132,11657315.5571899,21757.1046592404
2620,37,119,005000,1,371190050001,Block Group 1,0016393,"Block Group 1, Census Tract 50, Mecklenburg County, North Carolina",492,418,96,20,6,0,122,0.24796748,4620319.71099854,9562.9625997704
2621,37,119,000400,2,371190004002,Block Group 2,0016138,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",904,624,56,113,131,8,308,0.34070796,3698216.92669678,8191.19229636091
2622,37,119,000100,5,371190001005,Block Group 5,0016135,"Block Group 5, Census Tract 1, Mecklenburg County, North Carolina",438,291,0,0,147,0,147,0.33561644,7036154.12017822,11643.9250922502
2623,37,119,001802,2,371190018022,Block Group 2,0016196,"Block Group 2, Census Tract 18.02, Mecklenburg County, North Carolina",1005,874,128,51,0,16,195,0.19402985,17098674.2688599,20423.4981349292
2624,37,119,005812,3,371190058123,Block Group 3,0016520,"Block Group 3, Census Tract 58.12, Mecklenburg County, North Carolina",1148,993,70,47,37,36,190,0.16550523,23213065.4527588,20453.8703047838
2625,37,119,003903,1,371190039031,Block Group 1,0016359,"Block Group 1, Census Tract 39.03, Mecklenburg County, North Carolina",163,112,26,33,0,5,64,0.39263804,29652570.3416748,24370.2037050405
2626,37,119,001504,1,371190015041,Block Group 1,0016162,"Block Group 1, Census Tract 15.04, Mecklenburg County, North Carolina",1571,872,948,116,0,109,1173,0.74665818,15262261.1133423,17994.0372297434
2627,37,119,001801,3,371190018013,Block Group 3,0016194,"Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina",361,302,42,38,0,0,80,0.22160665,5935682.09338379,13254.802459687
2628,37,119,001504,2,371190015042,Block Group 2,0016163,"Block Group 2, Census Tract 15.04, Mecklenburg County, North Carolina",682,556,98,20,0,57,175,0.25659824,12707649.2044678,15665.0663831711
2629,37,119,003011,5,371190030115,Block Group 5,0016293,"Block Group 5, Census Tract 30.11, Mecklenburg County, North Carolina",595,574,42,0,0,0,42,0.07058824,12794467.3950806,17498.6158161386
2630,37,119,002906,2,371190029062,Block Group 2,0016277,"Block Group 2, Census Tract 29.06, Mecklenburg County, North Carolina",849,736,134,29,17,0,180,0.21201413,13632767.8873291,18186.9757748175
2631,37,119,000800,2,371190008002,Block Group 2,0016146,"Block Group 2, Census Tract 8, Mecklenburg County, North Carolina",328,265,22,34,12,6,74,0.22560976,3909473.08953857,8424.95877530588
2632,37,119,002500,2,371190025002,Block Group 2,0016255,"Block Group 2, Census Tract 25, Mecklenburg County, North Carolina",429,326,54,17,36,23,130,0.3030303,10587047.2651978,13404.6590083176
2633,37,119,005401,1,371190054011,Block Group 1,0016411,"Block Group 1, Census Tract 54.01, Mecklenburg County, North Carolina",1196,1130,132,0,0,0,132,0.11036789,44936481.3699951,33132.1758292003
2634,37,119,006204,1,371190062041,Block Group 1,0016643,"Block Group 1, Census Tract 62.04, Mecklenburg County, North Carolina",539,514,0,25,0,0,25,0.04638219,107832231.701721,46853.0442205361
2635,37,119,001910,1,371190019101,Block Group 1,0016197,"Block Group 1, Census Tract 19.10, Mecklenburg County, North Carolina",1244,726,748,96,10,38,892,0.7170418,10211848.3182373,20616.4059232495
2636,37,119,006010,2,371190060102,Block Group 2,0016623,"Block Group 2, Census Tract 60.10, Mecklenburg County, North Carolina",684,565,174,0,0,32,206,0.30116959,27230707.5595703,21250.6747262981
2637,37,119,003400,4,371190034004,Block Group 4,0016334,"Block Group 4, Census Tract 34, Mecklenburg County, North Carolina",620,599,0,0,21,0,21,0.03387097,7636640.93994141,15535.1256871423
2638,37,119,002003,1,371190020031,Block Group 1,0016235,"Block Group 1, Census Tract 20.03, Mecklenburg County, North Carolina",778,708,136,2,0,0,138,0.17737789,14304001.0789185,21519.8769647832
2639,37,119,005844,1,371190058441,Block Group 1,0016573,"Block Group 1, Census Tract 58.44, Mecklenburg County, North Carolina",1545,1417,38,61,11,37,147,0.09514563,23316321.1914673,19833.1073210317
2640,37,119,001801,2,371190018012,Block Group 2,0016193,"Block Group 2, Census Tract 18.01, Mecklenburg County, North Carolina",271,256,12,0,4,5,21,0.07749077,7258220.10968018,16132.9037147898
2641,37,119,006215,2,371190062152,Block Group 2,0016662,"Block Group 2, Census Tract 62.15, Mecklenburg County, North Carolina",1202,1042,298,11,0,0,309,0.25707155,125577857.913635,50591.7720434948
2642,37,119,006007,1,371190060071,Block Group 1,0016615,"Block Group 1, Census Tract 60.07, Mecklenburg County, North Carolina",1433,1322,222,0,0,0,222,0.15491975,51988493.4102783,33459.5355163436
